# Asimow, P.D., 2018. Melts Under Extreme Conditions From Shock Experiments, in: Magmas Under Pressure. Elsevier, pp. 387–418. https://doi.org/10.1016/B978-0-12-811301-1.00015-0
0.2076124567474018, 2687.7828054298643
2.906574394463668, 2895.927601809955
5.813148788927336, 3085.9728506787333
13.910034602076124, 3411.7647058823527
19.30795847750865, 3574.660633484163
26.98961937716264, 3764.705882352941
33.63321799307959, 3909.502262443439
43.183391003460216, 4090.4977375565613
50.242214532871984, 4208.144796380091
60.20761245674743, 4361.990950226244
68.71972318339103, 4479.638009049774
77.85467128027683, 4597.285067873303
86.57439446366784, 4705.882352941177
92.38754325259518, 4769.2307692307695
97.16262975778548, 4823.529411764706
104.42906574394466, 4895.9276018099545
110.65743944636681, 4959.276018099547
118.5467128027682, 5040.723981900453
126.02076124567476, 5113.122171945701
133.70242214532874, 5185.52036199095
134.9480968858132, 5194.570135746606
